age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,CATE
48,management,married,tertiary,no,7867,yes,yes,unknown,30,may,306,1,-1,0,unknown,0,-0.2572672357434023
32,technician,single,tertiary,no,1212,yes,no,unknown,23,may,463,1,-1,0,unknown,0,-0.48826376875280497
35,management,married,secondary,no,533,no,no,cellular,6,aug,221,1,-1,0,unknown,0,-1.5282205030424265
48,management,married,tertiary,no,291,yes,no,telephone,23,jul,350,1,-1,0,unknown,0,-0.32134653231407256
40,services,single,secondary,no,573,yes,no,cellular,14,may,329,0,-1,0,unknown,0,0.16580028663233407
55,retired,married,secondary,no,1279,yes,no,cellular,13,may,446,1,357,8,other,0,-0.6424297204047579
50,blue-collar,married,primary,no,280,yes,no,unknown,18,jun,61,1,-1,0,unknown,0,-0.06476196926367006
55,technician,married,unknown,no,574,yes,no,cellular,29,jan,243,1,-1,0,unknown,0,-0.24913232301555444
26,blue-collar,single,secondary,no,658,no,yes,telephone,23,jul,34,1,-1,0,unknown,0,-0.24549613501721906
34,technician,married,secondary,no,2019,yes,yes,unknown,27,jun,102,0,-1,0,unknown,0,-0.04651984865913352
45,management,married,tertiary,no,22815,no,no,cellular,26,aug,653,1,-1,0,unknown,0,-0.8471541424546348
44,entrepreneur,married,secondary,no,887,yes,no,cellular,17,apr,519,0,14,2,failure,0,0.7342061310483365
34,management,married,tertiary,no,303,yes,no,cellular,29,jan,50,0,195,2,failure,0,0.2288439180409153
39,services,single,secondary,no,326,yes,no,unknown,27,may,115,0,-1,0,unknown,0,0.012504453883851277
31,management,single,secondary,no,453,yes,no,unknown,9,may,384,1,-1,0,unknown,0,-0.36605680065232354
27,management,single,tertiary,yes,0,no,yes,cellular,8,jul,46,0,-1,0,unknown,0,0.1524717648838655
41,management,married,tertiary,no,4063,yes,no,cellular,12,may,14,1,172,2,failure,0,-0.7824371275679709
45,technician,married,secondary,no,2403,no,no,cellular,21,nov,207,0,-1,0,unknown,0,0.3566350228916057
28,services,single,secondary,no,123,yes,no,cellular,6,may,115,0,359,3,failure,0,0.25319112440288244
39,unemployed,married,secondary,no,270,yes,no,unknown,3,jun,116,0,-1,0,unknown,0,0.09664443851272779
31,technician,single,tertiary,no,424,no,no,cellular,29,jan,106,0,161,2,failure,0,0.526486270320667
31,management,married,tertiary,no,1230,yes,no,unknown,27,may,290,1,-1,0,unknown,0,-0.32926710088969025
31,admin.,single,secondary,no,387,yes,no,cellular,13,may,228,1,370,1,failure,0,-0.3717264160623519
35,technician,single,primary,no,744,yes,no,cellular,7,apr,1096,0,-1,0,unknown,0,1.3196631402289163
32,technician,single,tertiary,no,696,no,yes,cellular,13,aug,101,1,105,4,failure,0,-0.25259511336304197
49,management,married,tertiary,no,4594,no,no,cellular,11,aug,157,1,-1,0,unknown,0,-1.4132982692440512
42,entrepreneur,married,secondary,no,1002,no,no,unknown,20,jun,109,1,-1,0,unknown,0,-0.34652098669124504
31,management,single,tertiary,no,-173,yes,no,unknown,6,may,396,1,-1,0,unknown,0,-0.29115803954330044
35,services,single,secondary,no,1239,yes,no,cellular,5,may,60,1,347,1,failure,0,-0.1644262206706918
31,technician,single,secondary,no,354,no,yes,cellular,22,aug,186,1,-1,0,unknown,0,-6.401109397808202
45,admin.,single,secondary,no,375,no,yes,unknown,22,sep,10,0,594,6,failure,0,0.1210627773425998
24,blue-collar,single,secondary,no,3,yes,no,cellular,15,may,311,0,-1,0,unknown,0,0.4866595841097171
49,self-employed,divorced,secondary,no,6116,yes,no,cellular,21,nov,43,0,-1,0,unknown,0,0.14811942807851453
36,self-employed,married,tertiary,no,4515,yes,no,unknown,17,jun,408,1,-1,0,unknown,0,-0.4955878139952578
28,blue-collar,single,tertiary,no,727,yes,no,unknown,6,jun,144,1,-1,0,unknown,0,-0.4844443545022845
54,retired,married,secondary,no,3846,yes,yes,unknown,19,jun,216,1,-1,0,unknown,0,-0.3125445544833006
27,blue-collar,single,primary,no,1128,yes,no,unknown,30,jun,88,1,-1,0,unknown,0,-0.1775826952045699
34,management,divorced,tertiary,no,1173,no,yes,cellular,18,jul,93,0,-1,0,unknown,0,0.11732442257263552
40,management,single,tertiary,no,27,no,no,cellular,27,aug,165,1,-1,0,unknown,0,-4.55613395404927
32,admin.,single,tertiary,no,328,yes,yes,unknown,26,jun,271,0,-1,0,unknown,0,0.14078013866534098
41,admin.,married,secondary,no,0,yes,no,cellular,17,nov,595,1,-1,0,unknown,0,-0.8355721441262056
38,services,single,primary,no,-87,yes,no,cellular,13,may,531,0,-1,0,unknown,0,0.67069773042263
35,admin.,single,secondary,no,2830,no,no,unknown,20,jun,22,1,-1,0,unknown,0,-1.8871130645351577
31,technician,married,secondary,no,4,no,no,unknown,20,may,199,1,-1,0,unknown,0,-0.2756237777549956
47,entrepreneur,married,secondary,no,0,no,no,unknown,19,jun,563,1,-1,0,unknown,0,-0.5316957945419697
41,admin.,married,secondary,no,80,no,no,cellular,19,nov,202,0,-1,0,unknown,0,1.0682371045875176
29,admin.,single,secondary,no,2768,yes,no,unknown,2,jun,121,1,-1,0,unknown,0,-0.3393082174345513
33,management,married,tertiary,no,5,yes,no,unknown,7,aug,12,0,-1,0,unknown,0,-0.45056315476061654
89,retired,married,tertiary,no,553,no,no,telephone,19,aug,2027,1,-1,0,unknown,0,-5.164472748526581
54,blue-collar,married,secondary,no,-102,yes,no,cellular,27,aug,164,1,-1,0,unknown,0,-1.4558536758421259
72,retired,married,primary,no,2079,no,no,cellular,13,aug,100,0,191,3,other,0,0.4825373118470061
29,blue-collar,married,secondary,no,1,yes,no,unknown,6,may,215,0,-1,0,unknown,0,0.09760005077275946
41,blue-collar,married,secondary,no,598,yes,no,cellular,12,may,69,1,364,11,failure,0,-0.6038637424154412
39,housemaid,married,primary,no,34,yes,no,cellular,14,jul,377,1,-1,0,unknown,0,-0.8635962397699118
41,services,divorced,secondary,no,-19,yes,no,unknown,19,may,201,0,-1,0,unknown,0,0.04592752095283438
31,blue-collar,married,primary,no,292,yes,yes,unknown,30,may,30,1,-1,0,unknown,0,0.608352521987963
32,services,married,secondary,no,144,yes,no,unknown,19,may,260,1,-1,0,unknown,0,-0.048173807199433455
52,admin.,married,secondary,no,1113,no,yes,cellular,8,jul,83,0,-1,0,unknown,0,0.24783156004790693
41,entrepreneur,married,tertiary,no,121,yes,no,cellular,5,may,456,0,287,1,failure,0,0.555132784105644
45,management,married,tertiary,no,904,yes,yes,unknown,20,jun,14,1,-1,0,unknown,0,-0.18895764681419913
29,admin.,single,secondary,no,-498,yes,no,cellular,2,feb,99,1,227,14,failure,0,-0.5447333500662322
32,admin.,married,tertiary,no,0,yes,no,unknown,5,may,138,0,-1,0,unknown,0,0.057389974201171846
35,blue-collar,married,secondary,no,67,no,no,unknown,20,may,60,1,-1,0,unknown,0,-0.07256728601288574
54,technician,married,secondary,no,3967,no,yes,cellular,29,jul,90,1,-1,0,unknown,0,-2.532060546159597
41,self-employed,married,secondary,no,305,yes,no,cellular,13,may,174,1,-1,0,unknown,0,-0.23105496422084254
42,blue-collar,married,primary,no,260,yes,no,telephone,31,jul,175,1,-1,0,unknown,0,-1.5438975760129992
59,management,divorced,tertiary,no,258,yes,no,cellular,20,apr,33,0,173,1,success,0,0.822948842585264
58,retired,married,primary,no,0,no,no,cellular,4,aug,506,0,-1,0,unknown,0,2.924976633113403
32,services,single,secondary,no,72,no,no,cellular,28,jul,88,1,-1,0,unknown,0,-1.8240500418594119
56,technician,single,primary,no,145,yes,no,telephone,6,feb,124,1,9,2,other,0,-0.7155192112366371
50,management,divorced,tertiary,no,2564,yes,no,cellular,21,nov,124,1,113,8,failure,0,-0.6614153324880341
45,services,married,primary,no,7811,no,no,unknown,16,jun,143,1,-1,0,unknown,0,-1.1246042168585249
59,retired,married,secondary,no,5744,no,no,unknown,18,jun,632,0,-1,0,unknown,0,0.6446250418607509
47,blue-collar,married,primary,no,673,yes,yes,unknown,6,jun,118,1,-1,0,unknown,0,0.037987864158541995
54,management,single,secondary,no,602,no,no,cellular,30,jul,101,1,-1,0,unknown,0,-3.076490992685869
40,services,married,secondary,no,9374,yes,no,cellular,21,nov,7,1,185,1,failure,0,-0.49676874025269957
37,management,married,tertiary,no,5016,no,no,cellular,8,aug,119,0,-1,0,unknown,0,-0.14573728444777048
29,blue-collar,married,secondary,no,508,yes,yes,unknown,19,jun,262,1,-1,0,unknown,0,-0.12926058732555934
36,blue-collar,married,primary,no,156,yes,no,cellular,21,nov,219,1,-1,0,unknown,0,-0.16211346410399188
33,management,married,tertiary,no,0,yes,no,cellular,9,jul,310,0,-1,0,unknown,0,0.5505395414179935
32,management,divorced,tertiary,no,12,no,no,cellular,17,jul,321,0,-1,0,unknown,0,0.42579569618937685
53,technician,married,secondary,no,7984,yes,no,cellular,2,feb,151,0,-1,0,unknown,0,0.39687308619778666
33,services,married,secondary,no,255,yes,yes,cellular,21,nov,588,1,184,2,failure,0,-0.6749740070144924
36,admin.,married,tertiary,no,211,yes,no,unknown,5,may,146,1,-1,0,unknown,0,-0.04723010033665249
43,unemployed,divorced,secondary,no,1854,no,no,cellular,13,nov,131,1,197,1,success,0,-0.7671701874376098
45,self-employed,married,tertiary,no,-497,yes,yes,cellular,15,may,217,0,176,1,failure,0,0.29941720060599003
52,services,married,secondary,no,431,no,no,cellular,26,aug,73,1,-1,0,unknown,0,-2.3978074168842993
48,blue-collar,divorced,secondary,no,-314,yes,no,cellular,18,may,7,1,-1,0,unknown,0,-0.6875127786297374
40,management,married,tertiary,no,552,no,no,cellular,28,jul,761,1,-1,0,unknown,0,-3.4947242137505183
31,technician,married,secondary,no,465,yes,no,cellular,12,may,259,1,-1,0,unknown,0,-0.5026680092087461
34,services,single,secondary,no,544,yes,no,unknown,27,may,257,1,-1,0,unknown,0,-0.12524578996799088
54,blue-collar,married,primary,no,-636,yes,no,unknown,30,may,324,1,-1,0,unknown,0,-0.2172288155358163
40,management,married,tertiary,no,7780,no,no,telephone,4,may,364,0,355,1,other,0,0.6044714607747216
55,unemployed,single,primary,no,274,no,no,cellular,9,feb,7,1,-1,0,unknown,0,-1.0273175624902477
33,management,married,tertiary,no,1148,no,no,cellular,19,nov,299,0,-1,0,unknown,0,0.9117915513085671
50,management,married,tertiary,no,67,no,yes,unknown,20,jun,156,1,-1,0,unknown,0,-0.33018284950031734
59,retired,divorced,secondary,no,914,no,no,cellular,28,jan,192,0,-1,0,unknown,0,0.600783427098376
40,services,married,secondary,no,1293,yes,no,cellular,13,apr,128,1,-1,0,unknown,0,-0.47728202789608465
45,admin.,married,secondary,no,111,yes,no,cellular,11,aug,173,0,-1,0,unknown,0,-0.41329058317026335
32,management,married,tertiary,no,937,no,no,cellular,28,aug,90,0,94,2,failure,0,-1.5659389338531806
50,blue-collar,married,unknown,no,605,yes,no,unknown,15,may,200,0,-1,0,unknown,0,0.008990848929511323
58,blue-collar,married,secondary,no,1457,yes,no,cellular,8,jul,144,1,-1,0,unknown,0,-0.08283794481706792
38,management,married,tertiary,no,1617,yes,no,cellular,16,apr,691,0,-1,0,unknown,0,1.071436244138737
57,technician,married,secondary,no,29207,yes,no,telephone,21,nov,232,1,-1,0,unknown,0,-0.5049941018909027
31,blue-collar,married,secondary,no,812,yes,no,cellular,23,sep,245,0,-1,0,unknown,0,0.757444887514003
69,retired,married,primary,no,324,no,no,cellular,12,aug,875,0,189,4,success,0,1.9718354070446387
26,admin.,single,secondary,no,1327,no,no,cellular,30,mar,171,1,-1,0,unknown,0,-0.83573010624872
30,admin.,married,secondary,no,482,no,no,cellular,23,apr,86,0,-1,0,unknown,0,0.3571744077885872
49,blue-collar,married,secondary,no,134,yes,yes,unknown,27,may,265,1,-1,0,unknown,0,0.02226690375383801
36,blue-collar,married,primary,no,347,no,no,cellular,4,feb,167,1,-1,0,unknown,0,-0.5482510398779541
37,technician,married,secondary,no,1824,yes,no,cellular,3,jul,112,1,324,2,other,0,-0.07861333448113825
55,blue-collar,divorced,primary,no,410,no,yes,cellular,11,jul,221,1,-1,0,unknown,0,-0.46935512902116516
36,management,single,tertiary,no,-38,yes,no,unknown,14,may,784,0,-1,0,unknown,0,0.6538525482180896
31,self-employed,married,secondary,no,581,yes,no,cellular,13,oct,845,0,152,6,failure,0,0.9143520996534202
30,technician,divorced,secondary,no,3100,yes,no,unknown,21,may,154,1,-1,0,unknown,0,-0.10782158214798085
36,services,married,secondary,no,0,yes,yes,cellular,15,jul,201,1,-1,0,unknown,0,-0.32831410065426037
50,self-employed,married,secondary,no,1138,no,no,cellular,14,aug,219,1,-1,0,unknown,0,-1.9299026676793092
53,unknown,married,unknown,no,0,no,no,cellular,25,aug,209,1,-1,0,unknown,0,-2.789266873155361
39,services,married,secondary,no,304,yes,yes,unknown,9,may,323,0,-1,0,unknown,0,0.002467356333549396
31,technician,married,tertiary,no,313,yes,no,cellular,27,aug,114,1,-1,0,unknown,0,-4.185436630055483
49,blue-collar,married,primary,no,1898,no,no,cellular,21,aug,159,0,-1,0,unknown,0,-0.8943171115851549
35,services,married,secondary,no,142,yes,no,cellular,20,nov,315,1,196,4,failure,0,-0.507055271002813
45,blue-collar,married,primary,no,4696,no,no,unknown,17,jun,99,0,-1,0,unknown,0,0.13041233704555497
30,management,single,secondary,no,135,no,no,cellular,14,aug,112,1,-1,0,unknown,0,-2.6870548184711076
47,self-employed,married,primary,no,574,yes,no,cellular,20,nov,137,1,-1,0,unknown,0,-0.07824481842978888
37,blue-collar,married,primary,no,1322,yes,no,cellular,21,nov,14,1,185,1,other,0,-0.36669821148542964
35,technician,married,tertiary,no,703,no,no,cellular,20,apr,169,0,-1,0,unknown,0,0.3077928296682184
41,management,single,tertiary,no,0,no,no,cellular,7,aug,91,1,-1,0,unknown,0,-3.1394283082367114
35,unemployed,married,secondary,no,1,yes,no,cellular,28,jul,173,1,-1,0,unknown,0,-1.1124331621010037
60,retired,married,primary,no,55,no,no,cellular,4,jun,207,0,-1,0,unknown,0,0.7550688512342444
58,technician,married,secondary,no,786,yes,no,unknown,7,may,165,1,-1,0,unknown,0,-0.044542832492257746
28,management,married,tertiary,no,22,yes,no,cellular,31,jul,59,1,-1,0,unknown,0,-1.860029264194378
57,unemployed,married,secondary,no,890,no,no,cellular,5,feb,343,1,-1,0,unknown,0,-0.7800212764460448
35,management,married,tertiary,no,451,yes,no,cellular,17,apr,220,1,-1,0,unknown,0,-0.5901135328215065
54,admin.,married,tertiary,no,59,yes,no,cellular,10,jul,268,0,-1,0,unknown,0,0.4923703136057161
31,management,single,tertiary,no,15,no,no,cellular,11,aug,119,1,-1,0,unknown,0,-5.810828298058279
32,blue-collar,single,secondary,no,15341,no,no,unknown,21,may,738,1,-1,0,unknown,0,-0.9399287785773656
56,admin.,single,secondary,no,-273,no,no,cellular,8,jul,119,1,-1,0,unknown,0,-0.3777855420568581
35,self-employed,married,tertiary,yes,28,no,yes,cellular,8,jul,259,0,-1,0,unknown,0,0.2789106976340779
33,blue-collar,married,secondary,no,58,no,no,unknown,16,may,144,1,-1,0,unknown,0,-0.15959077616386969
50,technician,married,secondary,no,103,yes,no,cellular,3,feb,109,1,267,6,failure,0,-0.3600896371455329
46,management,single,secondary,no,244,yes,no,unknown,15,may,244,0,-1,0,unknown,0,0.09277083540637811
35,services,married,secondary,no,0,no,no,unknown,9,jun,115,1,-1,0,unknown,0,-0.32006595547964173
49,admin.,married,secondary,no,880,yes,yes,cellular,18,may,22,1,-1,0,unknown,0,-0.3112619408681262
56,management,divorced,tertiary,no,-141,no,no,cellular,28,jul,101,1,-1,0,unknown,0,-2.3564217439469095
33,blue-collar,single,primary,no,447,yes,no,unknown,9,may,180,1,-1,0,unknown,0,-0.08142856017403799
37,entrepreneur,married,primary,no,62,no,no,cellular,31,jul,404,1,-1,0,unknown,0,-1.9175560939193277
30,blue-collar,single,secondary,no,148,no,no,cellular,2,apr,206,0,-1,0,unknown,0,0.5373493133612507
34,admin.,single,secondary,no,79,yes,no,cellular,28,jul,219,1,-1,0,unknown,0,-1.592295272995364
29,blue-collar,single,secondary,no,9,yes,no,cellular,11,may,262,1,-1,0,unknown,0,-0.49782211125454817
32,management,married,tertiary,no,578,no,yes,cellular,22,jul,29,1,-1,0,unknown,0,-0.29979389504556936
29,blue-collar,married,primary,no,-382,yes,no,cellular,28,jul,35,1,-1,0,unknown,0,-0.7789563497166665
50,blue-collar,married,primary,no,888,no,yes,telephone,10,jul,160,1,-1,0,unknown,0,-0.2270822555864579
58,technician,single,secondary,no,382,no,no,cellular,13,aug,460,1,-1,0,unknown,0,-1.19001202823097
30,management,married,tertiary,no,1390,no,no,cellular,20,aug,552,1,-1,0,unknown,0,-5.388771752654777
52,entrepreneur,married,primary,no,-104,no,yes,cellular,10,jul,124,0,-1,0,unknown,0,0.16809044725001915
39,management,married,tertiary,no,22,yes,no,unknown,2,jun,493,0,-1,0,unknown,0,0.5791588528305025
43,technician,divorced,secondary,no,-36,yes,no,cellular,17,nov,190,0,104,1,failure,0,0.40522836080679253
51,technician,married,secondary,no,130,no,no,cellular,22,aug,547,1,-1,0,unknown,0,-16.0123104682907
38,admin.,single,secondary,no,77,no,no,cellular,20,nov,441,1,-1,0,unknown,0,-0.6094230665848163
30,self-employed,single,secondary,no,1031,no,no,unknown,20,oct,7,0,-1,0,unknown,0,0.2275741610636472
52,management,divorced,primary,no,92,no,yes,cellular,16,jul,469,1,-1,0,unknown,0,-0.5608714336368446
40,technician,married,tertiary,no,1063,yes,yes,cellular,19,aug,264,1,-1,0,unknown,0,-2.1131009759849544
37,technician,married,secondary,no,0,yes,yes,cellular,15,jul,101,1,-1,0,unknown,0,-0.2765233555115008
30,blue-collar,married,secondary,no,282,yes,yes,unknown,23,may,148,1,-1,0,unknown,0,0.048869120670675316
51,management,married,tertiary,no,1394,yes,no,cellular,5,aug,115,0,-1,0,unknown,0,-0.39478084797746876
27,technician,single,secondary,no,16,no,no,unknown,19,may,193,0,-1,0,unknown,0,0.14129647843646867
35,blue-collar,married,secondary,no,975,yes,no,cellular,16,jul,102,0,-1,0,unknown,0,0.07908280754153507
47,admin.,married,tertiary,no,12276,no,no,unknown,20,jun,77,1,-1,0,unknown,0,-0.664819626111475
29,blue-collar,married,secondary,no,313,yes,no,cellular,20,apr,172,1,343,3,other,0,-0.7406260255481584
52,admin.,married,secondary,no,1648,yes,no,cellular,19,nov,172,1,-1,0,unknown,0,-0.23967579354045807
43,admin.,single,secondary,no,6,no,no,cellular,4,feb,58,0,264,1,failure,0,0.7989980265158934
31,blue-collar,married,primary,no,1127,yes,no,telephone,13,may,43,0,349,1,failure,0,0.09695826847586697
54,blue-collar,married,secondary,no,1070,no,no,cellular,18,nov,373,1,-1,0,unknown,0,-0.47120986946422694
59,housemaid,married,secondary,no,1040,no,no,cellular,5,aug,123,1,-1,0,unknown,0,-0.3294364860678375
51,blue-collar,married,secondary,no,50,yes,yes,unknown,6,may,121,0,-1,0,unknown,0,-0.23347306748437976
32,management,married,tertiary,no,62,yes,no,telephone,13,nov,45,0,-1,0,unknown,0,0.05418266648750559
42,blue-collar,married,secondary,no,-755,yes,yes,unknown,2,jun,312,0,-1,0,unknown,0,0.17077960218230942
46,blue-collar,married,secondary,no,4707,yes,no,unknown,23,may,93,1,-1,0,unknown,0,0.0799567327998578
30,technician,single,secondary,no,925,no,no,cellular,20,nov,240,0,-1,0,unknown,0,0.36927680509120414
42,management,divorced,primary,no,0,yes,no,cellular,19,nov,73,1,-1,0,unknown,0,-0.08243141199483145
39,blue-collar,married,primary,no,867,yes,no,unknown,7,may,481,0,-1,0,unknown,0,0.26288012977672237
31,management,single,tertiary,no,-201,yes,no,cellular,22,aug,81,1,-1,0,unknown,0,-4.5818498466182
35,blue-collar,married,secondary,no,120,yes,no,unknown,28,may,245,1,-1,0,unknown,0,-0.1135872634621628
34,admin.,married,secondary,no,61,no,yes,unknown,5,may,21,0,-1,0,unknown,0,-0.18387306466485764
42,technician,divorced,secondary,no,0,yes,no,unknown,28,may,471,1,-1,0,unknown,0,-0.8504256287842125
57,management,married,primary,no,687,yes,yes,telephone,21,jul,107,1,-1,0,unknown,0,-0.03828054019544772
38,management,single,tertiary,no,38,no,no,cellular,20,aug,105,1,-1,0,unknown,0,-6.812589326405669
29,blue-collar,single,secondary,no,2806,no,no,cellular,15,oct,294,0,93,5,other,0,1.4925560724928482
46,management,married,secondary,no,-27,yes,no,cellular,6,may,289,0,-1,0,unknown,0,0.7068017751586262
48,management,married,tertiary,no,2498,no,no,cellular,14,aug,98,1,-1,0,unknown,0,-3.2740507037528808
33,technician,married,secondary,no,390,no,no,cellular,13,aug,460,1,-1,0,unknown,0,-3.5453223168495582
59,admin.,single,secondary,no,-423,yes,yes,cellular,20,apr,84,0,-1,0,unknown,0,0.3472756790139482
23,technician,single,secondary,no,1587,yes,yes,cellular,14,may,502,1,-1,0,unknown,0,-0.6421541874151632
37,blue-collar,married,secondary,no,288,yes,no,cellular,5,may,159,1,-1,0,unknown,0,-0.1951446144433077
40,technician,single,secondary,no,822,yes,yes,cellular,29,jan,155,1,245,3,failure,0,-0.23869936649468546
44,blue-collar,divorced,secondary,no,-222,yes,no,unknown,27,may,112,1,-1,0,unknown,0,0.020916137556521688
37,blue-collar,single,secondary,no,197,yes,no,unknown,16,may,251,1,-1,0,unknown,0,-0.16039083951930927
28,services,single,secondary,no,159,yes,no,telephone,12,may,345,1,-1,0,unknown,0,-0.7438789559010287
39,technician,single,secondary,no,681,yes,no,unknown,5,jun,170,0,-1,0,unknown,0,0.05043544556713688
57,retired,divorced,primary,yes,0,no,yes,cellular,24,jul,125,1,-1,0,unknown,0,-0.7786452872622256
38,blue-collar,single,unknown,no,495,yes,no,unknown,8,may,297,0,-1,0,unknown,0,0.2495281218912607
60,blue-collar,married,secondary,no,414,no,no,cellular,4,feb,147,0,-1,0,unknown,0,0.34201159537942416
38,management,divorced,tertiary,no,151,yes,no,cellular,17,jul,50,0,-1,0,unknown,0,0.10877351712348297
26,student,single,secondary,no,2572,yes,no,cellular,5,may,620,0,-1,0,unknown,0,0.6840031417048849
32,blue-collar,married,secondary,no,320,yes,no,unknown,6,may,198,1,-1,0,unknown,0,-0.026370884492046772
35,management,single,tertiary,no,304,yes,no,cellular,19,nov,274,1,-1,0,unknown,0,-0.14404631263624162
30,management,single,secondary,no,1299,no,no,cellular,14,aug,515,1,-1,0,unknown,0,-0.5156893295184961
37,blue-collar,married,secondary,no,740,yes,no,cellular,7,may,434,1,342,2,failure,0,-0.6975849948920613
36,blue-collar,married,secondary,no,537,no,yes,cellular,7,jul,206,1,-1,0,unknown,0,-0.41898514977758733
34,admin.,single,secondary,no,1581,yes,yes,unknown,20,may,52,1,-1,0,unknown,0,0.12857471186915484
28,blue-collar,married,secondary,no,708,yes,no,unknown,6,jun,339,1,-1,0,unknown,0,-0.7360368584943047
37,blue-collar,married,primary,no,178,yes,yes,unknown,9,jun,72,0,-1,0,unknown,0,-0.06719594899547014
31,services,single,secondary,no,671,yes,no,unknown,7,may,193,1,-1,0,unknown,0,-0.061326745197572946
34,blue-collar,married,primary,no,3,yes,no,telephone,8,may,26,0,-1,0,unknown,0,-0.019270294685983718
28,technician,single,secondary,no,981,yes,no,cellular,24,jul,225,0,-1,0,unknown,0,0.034786074763892366
38,technician,married,tertiary,no,1042,yes,no,cellular,4,feb,419,1,-1,0,unknown,0,-0.63506944286785
80,retired,married,primary,no,1021,no,no,telephone,26,feb,37,0,-1,0,unknown,0,0.15741850148024322
59,retired,married,secondary,no,1035,yes,yes,cellular,5,aug,223,0,-1,0,unknown,0,-0.1404424663144241
54,management,married,tertiary,no,1114,yes,no,cellular,21,nov,1195,1,175,1,other,0,-1.5192715264977774
29,blue-collar,single,tertiary,no,98,no,no,cellular,10,aug,170,1,-1,0,unknown,0,-1.0481330463639824
39,technician,married,secondary,no,24,yes,no,cellular,28,jan,79,1,-1,0,unknown,0,-0.020116611808774706
30,technician,single,secondary,no,486,no,no,cellular,28,jan,335,1,-1,0,unknown,0,-0.3501219298100605
41,services,divorced,secondary,no,727,yes,no,cellular,11,may,246,0,-1,0,unknown,0,0.36877839165021786
48,technician,married,secondary,no,-205,yes,yes,cellular,9,jul,112,0,-1,0,unknown,0,0.15316290776962588
26,blue-collar,married,secondary,no,895,yes,no,cellular,4,feb,820,1,-1,0,unknown,0,-1.1021411735120066
55,admin.,married,primary,no,319,no,no,cellular,21,nov,124,1,-1,0,unknown,0,-0.37820805838589955
36,admin.,single,secondary,no,206,yes,no,unknown,8,may,183,0,-1,0,unknown,0,0.05883770200403749
31,services,married,secondary,no,-414,yes,no,cellular,6,may,1369,1,-1,0,unknown,0,-1.2421987765547073
35,blue-collar,married,primary,yes,-1489,yes,yes,unknown,29,may,177,0,-1,0,unknown,0,-0.10216028198458559
30,management,married,tertiary,no,0,no,no,cellular,7,aug,74,0,-1,0,unknown,0,-0.3667708735992154
26,blue-collar,single,secondary,no,249,yes,no,cellular,29,jan,235,1,262,5,failure,0,-0.41499495199691183
32,management,married,tertiary,no,927,no,no,cellular,8,oct,282,0,-1,0,unknown,0,0.7770731120035559
43,blue-collar,divorced,primary,no,515,yes,no,cellular,18,nov,182,0,-1,0,unknown,0,0.2757421251357072
48,admin.,married,secondary,no,1060,yes,no,cellular,20,apr,87,1,318,3,failure,0,-0.5820305066412235
49,technician,married,secondary,no,308,no,no,cellular,27,jul,266,1,-1,0,unknown,0,-1.958739541475478
34,blue-collar,married,secondary,no,808,yes,yes,cellular,17,jul,20,1,-1,0,unknown,0,-0.06754489054310836
27,blue-collar,single,primary,no,431,yes,no,unknown,15,may,286,1,-1,0,unknown,0,-0.10294868170936466
31,admin.,single,secondary,no,396,yes,no,unknown,19,may,104,0,-1,0,unknown,0,0.02651210480443578
35,technician,single,secondary,no,-89,yes,no,cellular,15,may,75,0,368,1,failure,0,0.3379168822521307
40,admin.,married,secondary,no,-253,yes,no,cellular,9,jul,177,0,-1,0,unknown,0,0.8837986529782791
39,services,married,secondary,no,0,yes,no,unknown,20,may,793,1,-1,0,unknown,0,-0.8490224444346974
19,student,single,unknown,no,60,no,no,cellular,14,aug,253,0,-1,0,unknown,0,0.39788774944005045
40,services,married,secondary,no,695,yes,no,cellular,11,may,270,0,348,10,failure,0,0.059004386054844316
25,admin.,single,tertiary,no,1141,yes,no,cellular,5,may,718,0,347,1,failure,0,1.3615600667674175
38,technician,divorced,tertiary,no,791,yes,no,unknown,26,may,89,1,-1,0,unknown,0,-0.0334986813745776
62,blue-collar,married,primary,no,1381,no,no,cellular,19,oct,1020,0,-1,0,unknown,0,1.718333043229876
27,services,married,secondary,no,0,yes,no,cellular,23,jul,198,1,-1,0,unknown,0,-0.42772769490247203
40,technician,married,secondary,no,-28,yes,yes,unknown,30,may,289,1,-1,0,unknown,0,-0.0674629829484249
56,management,married,tertiary,no,412,no,no,telephone,20,nov,179,1,-1,0,unknown,0,-0.5854479133509263
33,management,married,tertiary,no,310,no,no,cellular,29,aug,179,1,-1,0,unknown,0,-3.7026819134193403
52,blue-collar,married,secondary,no,1319,no,no,telephone,30,apr,37,1,-1,0,unknown,0,-0.525850173326498
33,blue-collar,married,secondary,no,0,yes,yes,cellular,28,jul,83,1,-1,0,unknown,0,-0.5348582924416304
38,services,married,secondary,no,-314,yes,no,unknown,28,may,66,1,-1,0,unknown,0,0.138488057198188
27,services,married,secondary,no,511,yes,no,unknown,30,jun,85,1,-1,0,unknown,0,-0.0863208269045102
54,retired,married,secondary,no,-152,yes,yes,unknown,26,may,14,1,-1,0,unknown,0,0.013843657036918472
35,admin.,married,secondary,no,907,no,yes,unknown,2,jul,97,1,-1,0,unknown,0,0.08804110455753333
